station,period,entries_diff,exits_diff
"RECTOR ST (N,R,W)",2019-09-01,164347.0,56017.0
"RECTOR ST (N,R,W)",2019-10-01,184334.0,64332.0
"RECTOR ST (N,R,W)",2019-11-01,164675.0,57204.0
"RECTOR ST (N,R,W)",2019-12-01,174372.0,59957.0
"RECTOR ST (N,R,W)",2020-01-01,167309.0,58853.0
"RECTOR ST (N,R,W)",2020-02-01,146854.0,51721.0
"RECTOR ST (N,R,W)",2020-03-01,74470.0,29483.0
"RECTOR ST (N,R,W)",2020-04-01,5374.0,4190.0
"RECTOR ST (N,R,W)",2020-05-01,7185.0,5441.0
"RECTOR ST (N,R,W)",2020-06-01,14394.0,9489.0
"RECTOR ST (N,R,W)",2020-07-01,21335.0,12912.0
"RECTOR ST (N,R,W)",2020-08-01,27227.0,15823.0
"RECTOR ST (N,R,W)",2020-09-01,29880.0,18864.0
"RECTOR ST (N,R,W)",2020-10-01,32789.0,19301.0
"RECTOR ST (N,R,W)",2020-11-01,27287.0,16309.0
"RECTOR ST (N,R,W)",2020-12-01,29225.0,18180.0
"RECTOR ST (N,R,W)",2021-01-01,26811.0,17500.0
"RECTOR ST (N,R,W)",2021-02-01,24856.0,16426.0
"RECTOR ST (N,R,W)",2021-03-01,12860.0,8960.0
ROCKAWAY AV (3),2018-12-01,11635.0,9477.0
ROCKAWAY AV (3),2019-01-01,124259.0,138967.0
ROCKAWAY AV (3),2019-02-01,117336.0,130255.0
ROCKAWAY AV (3),2019-03-01,132493.0,152184.0
ROCKAWAY AV (3),2019-04-01,129642.0,148374.0
ROCKAWAY AV (3),2019-05-01,131791.0,151748.0
ROCKAWAY AV (3),2019-06-01,114238.0,135308.0
ROCKAWAY AV (3),2019-07-01,120640.0,144933.0
ROCKAWAY AV (3),2019-08-01,119901.0,146285.0
ROCKAWAY AV (3),2019-09-01,121876.0,146641.0
ROCKAWAY AV (3),2019-10-01,135647.0,160293.0
ROCKAWAY AV (3),2019-11-01,120351.0,141825.0
ROCKAWAY AV (3),2019-12-01,118537.0,141578.0
ROCKAWAY AV (3),2020-01-01,124642.0,149196.0
ROCKAWAY AV (3),2020-02-01,115674.0,139040.0
ROCKAWAY AV (3),2020-03-01,85575.0,103584.0
ROCKAWAY AV (3),2020-04-01,30467.0,41359.0
ROCKAWAY AV (3),2020-05-01,34778.0,48551.0
ROCKAWAY AV (3),2020-06-01,41648.0,59280.0
ROCKAWAY AV (3),2020-07-01,46970.0,66906.0
ROCKAWAY AV (3),2020-08-01,44006.0,67165.0
ROCKAWAY AV (3),2020-09-01,51455.0,72546.0
ROCKAWAY AV (3),2020-10-01,56327.0,77273.0
ROCKAWAY AV (3),2020-11-01,52113.0,73187.0
ROCKAWAY AV (3),2020-12-01,53159.0,74516.0
ROCKAWAY AV (3),2021-01-01,50229.0,70664.0
ROCKAWAY AV (3),2021-02-01,46862.0,65119.0
ROCKAWAY AV (3),2021-03-01,23803.0,33448.0
ROCKAWAY AV (C),2018-12-01,9830.0,5664.0
ROCKAWAY AV (C),2019-01-01,150577.0,92139.0
ROCKAWAY AV (C),2019-02-01,136941.0,84046.0
ROCKAWAY AV (C),2019-03-01,158022.0,94370.0
ROCKAWAY AV (C),2019-04-01,152587.0,92960.0
ROCKAWAY AV (C),2019-05-01,161502.0,101344.0
ROCKAWAY AV (C),2019-06-01,144459.0,90733.0
ROCKAWAY AV (C),2019-07-01,146826.0,90736.0
ROCKAWAY AV (C),2019-08-01,148116.0,91047.0
ROCKAWAY AV (C),2019-09-01,157251.0,97926.0
ROCKAWAY AV (C),2019-10-01,166363.0,102982.0
ROCKAWAY AV (C),2019-11-01,151250.0,93714.0
ROCKAWAY AV (C),2019-12-01,143078.0,87068.0
ROCKAWAY AV (C),2020-01-01,150006.0,95009.0
ROCKAWAY AV (C),2020-02-01,143531.0,89224.0
ROCKAWAY AV (C),2020-03-01,93064.0,62247.0
ROCKAWAY AV (C),2020-04-01,23877.0,22065.0
ROCKAWAY AV (C),2020-05-01,27177.0,25353.0
ROCKAWAY AV (C),2020-06-01,35911.0,33977.0
ROCKAWAY AV (C),2020-07-01,42810.0,41644.0
ROCKAWAY AV (C),2020-08-01,41284.0,42020.0
ROCKAWAY AV (C),2020-09-01,51531.0,44301.0
ROCKAWAY AV (C),2020-10-01,56248.0,46608.0
ROCKAWAY AV (C),2020-11-01,51711.0,43575.0
ROCKAWAY AV (C),2020-12-01,51005.0,42166.0
ROCKAWAY AV (C),2021-01-01,47709.0,40090.0
ROCKAWAY AV (C),2021-02-01,45441.0,36699.0
ROCKAWAY AV (C),2021-03-01,22382.0,17248.0
ROCKAWAY BLVD (A),2018-12-01,12481.0,4479.0
ROCKAWAY BLVD (A),2019-01-01,195103.0,63719.0
ROCKAWAY BLVD (A),2019-02-01,180854.0,56086.0
ROCKAWAY BLVD (A),2019-03-01,206677.0,63199.0
ROCKAWAY BLVD (A),2019-04-01,193843.0,58377.0
ROCKAWAY BLVD (A),2019-05-01,218702.0,61751.0
ROCKAWAY BLVD (A),2019-06-01,193809.0,58319.0
ROCKAWAY BLVD (A),2019-07-01,192285.0,61804.0
ROCKAWAY BLVD (A),2019-08-01,192869.0,61304.0
ROCKAWAY BLVD (A),2019-09-01,201338.0,58091.0
ROCKAWAY BLVD (A),2019-10-01,215241.0,63156.0
ROCKAWAY BLVD (A),2019-11-01,193287.0,58265.0
ROCKAWAY BLVD (A),2019-12-01,175708.0,53618.0
ROCKAWAY BLVD (A),2020-01-01,187228.0,54720.0
ROCKAWAY BLVD (A),2020-02-01,174942.0,51669.0
ROCKAWAY BLVD (A),2020-03-01,119116.0,35741.0
ROCKAWAY BLVD (A),2020-04-01,28529.0,10064.0
ROCKAWAY BLVD (A),2020-05-01,37110.0,12553.0
ROCKAWAY BLVD (A),2020-06-01,53332.0,17888.0
ROCKAWAY BLVD (A),2020-07-01,69659.0,22515.0
ROCKAWAY BLVD (A),2020-08-01,69800.0,44387.0
ROCKAWAY BLVD (A),2020-09-01,82540.0,54796.0
ROCKAWAY BLVD (A),2020-10-01,91968.0,30111.0
ROCKAWAY BLVD (A),2020-11-01,83159.0,26925.0
ROCKAWAY BLVD (A),2020-12-01,82145.0,28672.0
ROCKAWAY BLVD (A),2021-01-01,78528.0,26742.0
ROCKAWAY BLVD (A),2021-02-01,68520.0,23613.0
ROCKAWAY BLVD (A),2021-03-01,35168.0,11146.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2018-12-01,1168.0,1541.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-01-01,15253.0,21210.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-02-01,14620.0,17335.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-03-01,17248.0,20098.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-04-01,17543.0,19880.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-05-01,20369.0,26510.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-06-01,24536.0,25910.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-07-01,33593.0,33419.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-08-01,27822.0,30019.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-09-01,20006.0,23235.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-10-01,18976.0,22224.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-11-01,16546.0,19906.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2019-12-01,15555.0,19054.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-01-01,16388.0,19788.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-02-01,15880.0,19230.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-03-01,11610.0,14974.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-04-01,3769.0,7131.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-05-01,5082.0,9049.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-06-01,8489.0,12422.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-07-01,15384.0,18903.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-08-01,13618.0,16888.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-09-01,11033.0,14555.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-10-01,8286.0,13158.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-11-01,6676.0,10868.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2020-12-01,5551.0,9469.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2021-01-01,6776.0,11053.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2021-02-01,5981.0,10555.0
"ROCKAWAY PARK-BEACH 116 ST (A,S)",2021-03-01,3292.0,5696.0
ROOSEVELT ISLAND (F),2018-12-01,19471.0,12130.0
ROOSEVELT ISLAND (F),2019-01-01,156029.0,155778.0
ROOSEVELT ISLAND (F),2019-02-01,173507.0,157213.0
ROOSEVELT ISLAND (F),2019-03-01,206437.0,181527.0
ROOSEVELT ISLAND (F),2019-04-01,215513.0,205218.0
ROOSEVELT ISLAND (F),2019-05-01,218884.0,199544.0
ROOSEVELT ISLAND (F),2019-06-01,213235.0,196782.0
ROOSEVELT ISLAND (F),2019-07-01,206031.0,190739.0
ROOSEVELT ISLAND (F),2019-08-01,190278.0,187508.0
ROOSEVELT ISLAND (F),2019-09-01,198736.0,194711.0
ROOSEVELT ISLAND (F),2019-10-01,221692.0,205816.0
ROOSEVELT ISLAND (F),2019-11-01,199846.0,184381.0
ROOSEVELT ISLAND (F),2019-12-01,190060.0,172733.0
ROOSEVELT ISLAND (F),2020-01-01,179209.0,160380.0
ROOSEVELT ISLAND (F),2020-02-01,178909.0,159118.0
ROOSEVELT ISLAND (F),2020-03-01,89886.0,84835.0
ROOSEVELT ISLAND (F),2020-04-01,16126.0,17433.0
ROOSEVELT ISLAND (F),2020-05-01,21211.0,23479.0
ROOSEVELT ISLAND (F),2020-06-01,32403.0,34539.0
ROOSEVELT ISLAND (F),2020-07-01,49529.0,51407.0
ROOSEVELT ISLAND (F),2020-08-01,59092.0,61979.0
ROOSEVELT ISLAND (F),2020-09-01,64059.0,68948.0
ROOSEVELT ISLAND (F),2020-10-01,69513.0,76053.0
ROOSEVELT ISLAND (F),2020-11-01,60883.0,67515.0
ROOSEVELT ISLAND (F),2020-12-01,57185.0,66146.0
ROOSEVELT ISLAND (F),2021-01-01,55332.0,62334.0
ROOSEVELT ISLAND (F),2021-02-01,49930.0,57453.0
ROOSEVELT ISLAND (F),2021-03-01,25799.0,29894.0
SARATOGA AV (3),2018-12-01,8519.0,8933.0
SARATOGA AV (3),2019-01-01,133528.0,138115.0
SARATOGA AV (3),2019-02-01,125425.0,129433.0
SARATOGA AV (3),2019-03-01,138742.0,143736.0
SARATOGA AV (3),2019-04-01,139053.0,142458.0
SARATOGA AV (3),2019-05-01,140497.0,146332.0
SARATOGA AV (3),2019-06-01,123442.0,132954.0
SARATOGA AV (3),2019-07-01,130429.0,141640.0
SARATOGA AV (3),2019-08-01,130037.0,141512.0
SARATOGA AV (3),2019-09-01,133850.0,141710.0
SARATOGA AV (3),2019-10-01,145236.0,154393.0
SARATOGA AV (3),2019-11-01,127470.0,136821.0
SARATOGA AV (3),2019-12-01,125558.0,134835.0
SARATOGA AV (3),2020-01-01,132337.0,144328.0
SARATOGA AV (3),2020-02-01,122997.0,135310.0
SARATOGA AV (3),2020-03-01,90632.0,101133.0
SARATOGA AV (3),2020-04-01,29791.0,38131.0
SARATOGA AV (3),2020-05-01,35392.0,44797.0
SARATOGA AV (3),2020-06-01,45492.0,56717.0
SARATOGA AV (3),2020-07-01,52926.0,66590.0
SARATOGA AV (3),2020-08-01,51589.0,66782.0
SARATOGA AV (3),2020-09-01,58572.0,73073.0
SARATOGA AV (3),2020-10-01,63282.0,77303.0
SARATOGA AV (3),2020-11-01,58486.0,71785.0
SARATOGA AV (3),2020-12-01,58994.0,72541.0
SARATOGA AV (3),2021-01-01,54600.0,69105.0
SARATOGA AV (3),2021-02-01,49770.0,63304.0
SARATOGA AV (3),2021-03-01,25329.0,31516.0
SENECA AVE (M),2018-12-01,1579.0,1335.0
SENECA AVE (M),2019-01-01,57570.0,53489.0
SENECA AVE (M),2019-02-01,83418.0,83738.0
SENECA AVE (M),2019-03-01,87106.0,84707.0
SENECA AVE (M),2019-04-01,73523.0,69845.0
SENECA AVE (M),2019-05-01,95217.0,95421.0
SENECA AVE (M),2019-06-01,93665.0,93196.0
SENECA AVE (M),2019-07-01,94930.0,94655.0
SENECA AVE (M),2019-08-01,97892.0,97941.0
SENECA AVE (M),2019-09-01,103681.0,104198.0
SENECA AVE (M),2019-10-01,107568.0,109988.0
SENECA AVE (M),2019-11-01,98385.0,101693.0
SENECA AVE (M),2019-12-01,93677.0,97895.0
SENECA AVE (M),2020-01-01,98822.0,100556.0
SENECA AVE (M),2020-02-01,96689.0,99962.0
SENECA AVE (M),2020-03-01,57235.0,59830.0
SENECA AVE (M),2020-04-01,9078.0,10542.0
SENECA AVE (M),2020-05-01,12759.0,14666.0
SENECA AVE (M),2020-06-01,20978.0,22567.0
SENECA AVE (M),2020-07-01,26347.0,28579.0
SENECA AVE (M),2020-08-01,28325.0,31542.0
SENECA AVE (M),2020-09-01,33447.0,36062.0
SENECA AVE (M),2020-10-01,34854.0,39192.0
SENECA AVE (M),2020-11-01,29169.0,33301.0
SENECA AVE (M),2020-12-01,28507.0,34337.0
SENECA AVE (M),2021-01-01,26393.0,32555.0
SENECA AVE (M),2021-02-01,25840.0,32174.0
SENECA AVE (M),2021-03-01,12791.0,16171.0
"SHEEPSHEAD BAY (B,Q)",2018-12-01,19975.0,18596.0
"SHEEPSHEAD BAY (B,Q)",2019-01-01,342725.0,307511.0
"SHEEPSHEAD BAY (B,Q)",2019-02-01,315561.0,279107.0
"SHEEPSHEAD BAY (B,Q)",2019-03-01,361957.0,326224.0
"SHEEPSHEAD BAY (B,Q)",2019-04-01,359264.0,330244.0
"SHEEPSHEAD BAY (B,Q)",2019-05-01,379288.0,346860.0
"SHEEPSHEAD BAY (B,Q)",2019-06-01,352446.0,325521.0
"SHEEPSHEAD BAY (B,Q)",2019-07-01,352579.0,325054.0
"SHEEPSHEAD BAY (B,Q)",2019-08-01,344919.0,322275.0
"SHEEPSHEAD BAY (B,Q)",2019-09-01,363374.0,334602.0
"SHEEPSHEAD BAY (B,Q)",2019-10-01,385037.0,347215.0
"SHEEPSHEAD BAY (B,Q)",2019-11-01,332937.0,297550.0
"SHEEPSHEAD BAY (B,Q)",2019-12-01,335189.0,304115.0
"SHEEPSHEAD BAY (B,Q)",2020-01-01,346092.0,316529.0
"SHEEPSHEAD BAY (B,Q)",2020-02-01,316795.0,289202.0
"SHEEPSHEAD BAY (B,Q)",2020-03-01,201342.0,191294.0
"SHEEPSHEAD BAY (B,Q)",2020-04-01,36036.0,40579.0
"SHEEPSHEAD BAY (B,Q)",2020-05-01,48417.0,54610.0
"SHEEPSHEAD BAY (B,Q)",2020-06-01,78113.0,87214.0
"SHEEPSHEAD BAY (B,Q)",2020-07-01,107742.0,121083.0
"SHEEPSHEAD BAY (B,Q)",2020-08-01,112476.0,126710.0
"SHEEPSHEAD BAY (B,Q)",2020-09-01,135715.0,149364.0
"SHEEPSHEAD BAY (B,Q)",2020-10-01,150018.0,158130.0
"SHEEPSHEAD BAY (B,Q)",2020-11-01,131758.0,144992.0
"SHEEPSHEAD BAY (B,Q)",2020-12-01,132105.0,146530.0
"SHEEPSHEAD BAY (B,Q)",2021-01-01,120765.0,135983.0
"SHEEPSHEAD BAY (B,Q)",2021-02-01,111616.0,128328.0
"SHEEPSHEAD BAY (B,Q)",2021-03-01,58289.0,66289.0
SHEPHERD AV (C),2018-12-01,5185.0,3091.0
SHEPHERD AV (C),2019-01-01,83230.0,44365.0
SHEPHERD AV (C),2019-02-01,74080.0,39632.0
SHEPHERD AV (C),2019-03-01,89243.0,46083.0
SHEPHERD AV (C),2019-04-01,85515.0,43666.0
SHEPHERD AV (C),2019-05-01,91882.0,48471.0
SHEPHERD AV (C),2019-06-01,81575.0,42543.0
SHEPHERD AV (C),2019-07-01,80211.0,45619.0
SHEPHERD AV (C),2019-08-01,79840.0,45806.0
SHEPHERD AV (C),2019-09-01,84960.0,48968.0
SHEPHERD AV (C),2019-10-01,91563.0,51788.0
SHEPHERD AV (C),2019-11-01,82482.0,47195.0
SHEPHERD AV (C),2019-12-01,79293.0,46345.0
SHEPHERD AV (C),2020-01-01,81472.0,48078.0
SHEPHERD AV (C),2020-02-01,76155.0,45359.0
SHEPHERD AV (C),2020-03-01,53748.0,37291.0
SHEPHERD AV (C),2020-04-01,15403.0,16249.0
SHEPHERD AV (C),2020-05-01,18442.0,17654.0
SHEPHERD AV (C),2020-06-01,23460.0,21667.0
SHEPHERD AV (C),2020-07-01,27802.0,24766.0
SHEPHERD AV (C),2020-08-01,27531.0,24519.0
SHEPHERD AV (C),2020-09-01,31449.0,26050.0
SHEPHERD AV (C),2020-10-01,34907.0,28113.0
SHEPHERD AV (C),2020-11-01,31310.0,25258.0
SHEPHERD AV (C),2020-12-01,31406.0,24634.0
SHEPHERD AV (C),2021-01-01,29960.0,24718.0
SHEPHERD AV (C),2021-02-01,27663.0,22783.0
SHEPHERD AV (C),2021-03-01,13545.0,10853.0
"SIMPSON ST (2,5)",2018-12-01,14559.0,6160.0
"SIMPSON ST (2,5)",2019-01-01,206310.0,76016.0
"SIMPSON ST (2,5)",2019-02-01,196542.0,70186.0
"SIMPSON ST (2,5)",2019-03-01,229232.0,77093.0
"SIMPSON ST (2,5)",2019-04-01,208586.0,78180.0
"SIMPSON ST (2,5)",2019-05-01,251601.0,78190.0
"SIMPSON ST (2,5)",2019-06-01,235769.0,77330.0
"SIMPSON ST (2,5)",2019-07-01,205022.0,69927.0
"SIMPSON ST (2,5)",2019-08-01,198636.0,65641.0
"SIMPSON ST (2,5)",2019-09-01,228646.0,76093.0
"SIMPSON ST (2,5)",2019-10-01,250182.0,80333.0
"SIMPSON ST (2,5)",2019-11-01,220300.0,69061.0
"SIMPSON ST (2,5)",2019-12-01,205798.0,67649.0
"SIMPSON ST (2,5)",2020-01-01,212689.0,69616.0
"SIMPSON ST (2,5)",2020-02-01,208010.0,67239.0
"SIMPSON ST (2,5)",2020-03-01,139861.0,45732.0
"SIMPSON ST (2,5)",2020-04-01,39433.0,19459.0
"SIMPSON ST (2,5)",2020-05-01,49457.0,24280.0
"SIMPSON ST (2,5)",2020-06-01,60494.0,30857.0
"SIMPSON ST (2,5)",2020-07-01,69292.0,34437.0
"SIMPSON ST (2,5)",2020-08-01,66584.0,34550.0
"SIMPSON ST (2,5)",2020-09-01,85965.0,36752.0
"SIMPSON ST (2,5)",2020-10-01,95311.0,35913.0
"SIMPSON ST (2,5)",2020-11-01,92350.0,37409.0
"SIMPSON ST (2,5)",2020-12-01,85860.0,36920.0
"SIMPSON ST (2,5)",2021-01-01,85208.0,34565.0
"SIMPSON ST (2,5)",2021-02-01,79434.0,32837.0
"SIMPSON ST (2,5)",2021-03-01,40638.0,16198.0
"SMITH-9 STS (F,G)",2018-12-01,8041.0,9087.0
"SMITH-9 STS (F,G)",2019-01-01,118439.0,144275.0
"SMITH-9 STS (F,G)",2019-02-01,110228.0,135301.0
"SMITH-9 STS (F,G)",2019-03-01,123508.0,151611.0
"SMITH-9 STS (F,G)",2019-04-01,121406.0,147476.0
"SMITH-9 STS (F,G)",2019-05-01,129987.0,160446.0
"SMITH-9 STS (F,G)",2019-06-01,123188.0,156333.0
"SMITH-9 STS (F,G)",2019-07-01,118886.0,150026.0
"SMITH-9 STS (F,G)",2019-08-01,117870.0,147217.0
"SMITH-9 STS (F,G)",2019-09-01,124356.0,151717.0
"SMITH-9 STS (F,G)",2019-10-01,130528.0,161084.0
"SMITH-9 STS (F,G)",2019-11-01,119286.0,148853.0
"SMITH-9 STS (F,G)",2019-12-01,114398.0,143373.0
"SMITH-9 STS (F,G)",2020-01-01,117416.0,150840.0
"SMITH-9 STS (F,G)",2020-02-01,110325.0,142965.0
"SMITH-9 STS (F,G)",2020-03-01,70576.0,95975.0
"SMITH-9 STS (F,G)",2020-04-01,18230.0,31663.0
"SMITH-9 STS (F,G)",2020-05-01,21249.0,37611.0
"SMITH-9 STS (F,G)",2020-06-01,28411.0,47196.0
"SMITH-9 STS (F,G)",2020-07-01,34686.0,56463.0
"SMITH-9 STS (F,G)",2020-08-01,36408.0,58154.0
"SMITH-9 STS (F,G)",2020-09-01,43699.0,66341.0
"SMITH-9 STS (F,G)",2020-10-01,47824.0,73949.0
"SMITH-9 STS (F,G)",2020-11-01,42417.0,68889.0
"SMITH-9 STS (F,G)",2020-12-01,42012.0,69561.0
"SMITH-9 STS (F,G)",2021-01-01,38138.0,64068.0
"SMITH-9 STS (F,G)",2021-02-01,35797.0,60149.0
"SMITH-9 STS (F,G)",2021-03-01,18031.0,29472.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2018-12-01,70433.0,64919.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-01-01,790624.0,641709.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-02-01,726342.0,604735.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-03-01,845629.0,698169.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-04-01,894169.0,771805.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-05-01,942674.0,794468.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-06-01,910917.0,771661.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-07-01,984997.0,852848.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-08-01,934351.0,827857.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-09-01,874426.0,719170.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-10-01,949535.0,796069.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-11-01,815045.0,698717.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2019-12-01,827355.0,725971.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-01-01,783639.0,685216.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-02-01,709311.0,617571.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-03-01,379273.0,340413.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-04-01,45194.0,51660.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-05-01,58617.0,67528.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-06-01,90373.0,102995.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-07-01,130255.0,148378.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-08-01,153069.0,181674.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-09-01,174939.0,188924.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-10-01,187916.0,197941.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-11-01,156559.0,166483.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2020-12-01,156838.0,174611.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2021-01-01,144791.0,161433.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2021-02-01,130911.0,146229.0
"SOUTH FERRY/WHITEHALL ST (1,R,W)",2021-03-01,68955.0,76092.0
SPRING ST (6),2018-12-01,27592.0,27745.0
SPRING ST (6),2019-01-01,281228.0,303287.0
SPRING ST (6),2019-02-01,257553.0,288725.0
SPRING ST (6),2019-03-01,316576.0,332558.0
SPRING ST (6),2019-04-01,326384.0,339315.0
SPRING ST (6),2019-05-01,328786.0,347306.0
SPRING ST (6),2019-06-01,324844.0,352970.0
SPRING ST (6),2019-07-01,305366.0,328306.0
SPRING ST (6),2019-08-01,304615.0,336021.0
SPRING ST (6),2019-09-01,307844.0,348170.0
SPRING ST (6),2019-10-01,325141.0,358161.0
SPRING ST (6),2019-11-01,296328.0,324385.0
SPRING ST (6),2019-12-01,307751.0,344042.0
SPRING ST (6),2020-01-01,272585.0,313909.0
SPRING ST (6),2020-02-01,259288.0,301948.0
SPRING ST (6),2020-03-01,117532.0,144573.0
SPRING ST (6),2020-04-01,8160.0,14517.0
SPRING ST (6),2020-05-01,11581.0,18378.0
SPRING ST (6),2020-06-01,23033.0,34054.0
SPRING ST (6),2020-07-01,41986.0,62700.0
SPRING ST (6),2020-08-01,37830.0,57987.0
SPRING ST (6),2020-09-01,53247.0,76653.0
SPRING ST (6),2020-10-01,66382.0,101783.0
SPRING ST (6),2020-11-01,58672.0,93060.0
SPRING ST (6),2020-12-01,57225.0,92640.0
SPRING ST (6),2021-01-01,51390.0,83882.0
SPRING ST (6),2021-02-01,49449.0,84198.0
SPRING ST (6),2021-03-01,24680.0,42658.0
"SPRING ST (C,E)",2018-12-01,18430.0,5138.0
"SPRING ST (C,E)",2019-01-01,356435.0,67653.0
"SPRING ST (C,E)",2019-02-01,329720.0,61242.0
"SPRING ST (C,E)",2019-03-01,369843.0,73791.0
"SPRING ST (C,E)",2019-04-01,370951.0,71881.0
"SPRING ST (C,E)",2019-05-01,406665.0,81974.0
"SPRING ST (C,E)",2019-06-01,377706.0,80061.0
"SPRING ST (C,E)",2019-07-01,379230.0,80050.0
"SPRING ST (C,E)",2019-08-01,372716.0,79344.0
"SPRING ST (C,E)",2019-09-01,349529.0,72316.0
"SPRING ST (C,E)",2019-10-01,413075.0,85884.0
"SPRING ST (C,E)",2019-11-01,373571.0,77073.0
"SPRING ST (C,E)",2019-12-01,347909.0,70628.0
"SPRING ST (C,E)",2020-01-01,360260.0,77893.0
"SPRING ST (C,E)",2020-02-01,335792.0,75383.0
"SPRING ST (C,E)",2020-03-01,156868.0,34247.0
"SPRING ST (C,E)",2020-04-01,10003.0,4108.0
"SPRING ST (C,E)",2020-05-01,14611.0,4577.0
"SPRING ST (C,E)",2020-06-01,30243.0,9003.0
"SPRING ST (C,E)",2020-07-01,48178.0,14896.0
"SPRING ST (C,E)",2020-08-01,57407.0,20146.0
"SPRING ST (C,E)",2020-09-01,64400.0,20842.0
"SPRING ST (C,E)",2020-10-01,74634.0,25855.0
"SPRING ST (C,E)",2020-11-01,66438.0,23095.0
"SPRING ST (C,E)",2020-12-01,64535.0,22265.0
"SPRING ST (C,E)",2021-01-01,65601.0,31733.0
"SPRING ST (C,E)",2021-02-01,58283.0,20508.0
"SPRING ST (C,E)",2021-03-01,29960.0,11294.0
ST LAWRENCE AV (6),2018-12-01,7597.0,7925.0
ST LAWRENCE AV (6),2019-01-01,105545.0,100040.0
ST LAWRENCE AV (6),2019-02-01,97773.0,92751.0
ST LAWRENCE AV (6),2019-03-01,108965.0,104869.0
ST LAWRENCE AV (6),2019-04-01,109127.0,104236.0
ST LAWRENCE AV (6),2019-05-01,109216.0,105132.0
ST LAWRENCE AV (6),2019-06-01,103618.0,104149.0
ST LAWRENCE AV (6),2019-07-01,104289.0,104580.0
ST LAWRENCE AV (6),2019-08-01,105560.0,106506.0
ST LAWRENCE AV (6),2019-09-01,108104.0,103582.0
ST LAWRENCE AV (6),2019-10-01,116871.0,111601.0
ST LAWRENCE AV (6),2019-11-01,110536.0,106996.0
ST LAWRENCE AV (6),2019-12-01,109443.0,104251.0
ST LAWRENCE AV (6),2020-01-01,110416.0,106886.0
ST LAWRENCE AV (6),2020-02-01,103370.0,101937.0
ST LAWRENCE AV (6),2020-03-01,72458.0,74833.0
ST LAWRENCE AV (6),2020-04-01,19644.0,26358.0
